id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,pkts_proc,bytes_recv,pkts_dropped,pkts_link,pkt_lag,active_tcp_conns,active_udp_conns,active_icmp_conns,tcp_conns,udp_conns,icmp_conns,dns_requests,active_dns_requests,reassem_tcp_size,reassem_file_size,reassem_frag_size,uid,id.orig_p,rtt,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,host_name,ts_delta,acks,percent_lost,client_initial_dcid,server_scid,validation_status,trans_depth,method,request_body_len,response_body_len,status_code,status_msg,is_orig,seen_bytes,missing_bytes,overflow_bytes,timedout,md5,sha1,extracted,extracted_cutoff
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119375.509593,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CvGrOA1gDtqfVCdy0e,42262.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119328.346431,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CvGrOA1gDtqfVCdy0e,42262.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119375.510412,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118428.102323,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119268.341435,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119328.346431,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118788.320099,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119568.351007,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118368.097067,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,Cp0hbo5gcdFMLxSlh,58389.0,0.0006010532379150391,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740117959.422919,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CJD3Ii1yAzXeCotkxh,49088.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740118368.097067,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CJD3Ii1yAzXeCotkxh,49088.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119628.352176,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CJD3Ii1yAzXeCotkxh,49088.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,0.0,0.0,1740119028.329221,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CJD3Ii1yAzXeCotkxh,49088.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.000164031982421875,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
443.0,192.168.1.3,142.251.16.105,udp,2716.0,3997.0,1740117959.976373,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CgXbaT3ASGPfphlHy9,60798.0,0.0020170211791992188,SF,True,False,0.0,Dd,6.0,2884.0,7.0,4193.0,17.0,0.029798030853271484,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
443.0,192.168.1.3,142.251.16.105,udp,2716.0,3997.0,1740119328.346431,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CgXbaT3ASGPfphlHy9,60798.0,0.0020170211791992188,SF,True,False,0.0,Dd,6.0,2884.0,7.0,4193.0,17.0,0.029798030853271484,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,54.0,372.0,1740119885.508012,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CSugrR14D1dJLzbUd6,44081.0,0.0020170211791992188,SF,True,True,0.0,Dd,1.0,82.0,1.0,400.0,17.0,0.03176093101501465,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,54.0,372.0,1740118067.951806,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CSugrR14D1dJLzbUd6,44081.0,0.0020170211791992188,SF,True,True,0.0,Dd,1.0,82.0,1.0,400.0,17.0,0.03176093101501465,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,54.0,372.0,1740119714.756266,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CSugrR14D1dJLzbUd6,44081.0,0.0020170211791992188,SF,True,True,0.0,Dd,1.0,82.0,1.0,400.0,17.0,0.006992816925048828,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,54.0,372.0,1740119616.047407,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CSugrR14D1dJLzbUd6,44081.0,0.0020170211791992188,SF,True,True,0.0,Dd,1.0,82.0,1.0,400.0,17.0,0.02541804313659668,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
53.0,192.168.1.3,192.168.1.1,udp,54.0,372.0,1740118368.097067,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CSugrR14D1dJLzbUd6,44081.0,0.0020170211791992188,SF,True,True,0.0,Dd,1.0,82.0,1.0,400.0,17.0,0.02541804313659668,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119422.540471,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CLFoYs3QhtlBwPdoB2,50840.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0005478858947753906,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118271.612865,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CU5bFT3TTXSDWXWkyi,54784.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0005440711975097656,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119448.348292,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CU5bFT3TTXSDWXWkyi,54784.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0005440711975097656,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740119028.329221,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CU5bFT3TTXSDWXWkyi,54784.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0005440711975097656,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118561.349996,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CH0Jh41Y2JinHOeyE6,58244.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001399517059326172,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
9092.0,192.168.1.3,192.168.1.4,tcp,0.0,0.0,1740118308.095205,69761.0,52401451.0,0.0,69755.0,0.0018489360809326172,19.0,5.0,0.0,31.0,108.0,9.0,0.0,0.0,0.0,0.0,0.0,CH0Jh41Y2JinHOeyE6,58244.0,0.0020170211791992188,REJ,True,True,0.0,Sr,1.0,60.0,1.0,40.0,6.0,0.0001399517059326172,HS103,900.0741391181946,744.0,0.0,fb5090d671c8a979,fb5090d671c8a979,ok,1.0,GET,0.0,0.0,204.0,No Content,False,1858.0,0.0,0.0,False,725b2cbbc2b3818f44cc3ee6c7ad1e68,58cfe948b3a4954b548d95e357e1764f71993691,extract-1740119512.925989-SSL-F003Tx4savkm8oAsl4,False
