id.resp_p,id.orig_h,id.resp_h,proto,orig_bytes,resp_bytes,ts,pkts_proc,bytes_recv,pkts_dropped,pkts_link,pkt_lag,active_tcp_conns,active_udp_conns,active_icmp_conns,tcp_conns,udp_conns,icmp_conns,dns_requests,active_dns_requests,reassem_tcp_size,reassem_file_size,reassem_frag_size,uid,id.orig_p,rtt,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,ip_proto,duration,ts_delta,acks,percent_lost,client_initial_dcid,server_scid,validation_status,trans_depth,method,request_body_len,response_body_len,status_code,status_msg,is_orig,seen_bytes,missing_bytes,overflow_bytes,timedout,extracted_cutoff,label
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118788.035665,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cvh2174JoXWoLOMb3h,58574,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0002679825,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118668.223565,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cvh2174JoXWoLOMb3h,58574,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0002679825,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118788.320099,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cvh2174JoXWoLOMb3h,58574,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0002679825,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740119423.050041,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,C41wkq231FUeQKtFic,51020,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0001080036,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118655.242005,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,C41wkq231FUeQKtFic,51020,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0052278042,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118788.320099,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,C41wkq231FUeQKtFic,51020,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0052278042,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740118067.951806,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,C41wkq231FUeQKtFic,51020,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0052278042,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
9092,192.168.1.3,192.168.1.4,tcp,0,0,1740119928.374301,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,C41wkq231FUeQKtFic,51020,0.0014989376,REJ,True,True,0,Sr,1,60,1,40,6,0.0052278042,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
53,192.168.1.3,192.168.1.1,udp,62,271,1740119240.509235,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cl3wvT3Yo9SneF2nC,52747,0.0014989376,SF,True,True,0,Dd,1,90,1,299,17,0.0025160313000000003,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
53,192.168.1.3,192.168.1.1,udp,62,271,1740118248.051058,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cl3wvT3Yo9SneF2nC,52747,0.0014989376,SF,True,True,0,Dd,1,90,1,299,17,0.0025160313000000003,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
53,192.168.1.3,192.168.1.1,udp,62,271,1740118827.346764,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cl3wvT3Yo9SneF2nC,52747,0.0014989376,SF,True,True,0,Dd,1,90,1,299,17,0.0058238506,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
123,192.168.1.166,132.163.96.6,udp,62,271,1740118784.7243,56887,36603049,0,56889,0.0020329952,9,5,1,63,50,2,0,0,68,0,0,Cxy5eD2qsHoVBLRpW7,123,0.0014989376,SF,True,True,0,Dd,1,90,1,299,17,0.0058238506,60.00279212,0,0.0,a0e26dda6c2cf717,e0e26dda6c2cf717,ok,1,GET,0,0,204,No Content,False,1858,0,0,False,False,0
